Vehicle,Soc (%),K W,max power,battery capacity (kWh)
2024 Kia EV6 GT,15,222,240,77.4
2024 Kia EV6 GT,20,224,240,77.4
2024 Kia EV6 GT,25,225,240,77.4
2024 Kia EV6 GT,29,226,240,77.4
2024 Kia EV6 GT,34,227,240,77.4
2024 Kia EV6 GT,39,229,240,77.4
2024 Kia EV6 GT,41,229,240,77.4
2024 Kia EV6 GT,46,231,240,77.4
2024 Kia EV6 GT,51,233,240,77.4
2024 Kia EV6 GT,55,236,240,77.4
2024 Kia EV6 GT,59,130,240,77.4
2024 Kia EV6 GT,62,130,240,77.4
2024 Kia EV6 GT,64,130,240,77.4
2024 Kia EV6 GT,67,131,240,77.4
2024 Kia EV6 GT,70,132,240,77.4
2024 Kia EV6 GT,72,133,240,77.4
2024 Kia EV6 GT,75,134,240,77.4
2024 Kia EV6 GT,78,159,240,77.4
2024 Kia EV6 GT,81,132,240,77.4
2024 Kia EV6 GT,83,112,240,77.4
2024 Kia EV6 GT,85,97,240,77.4
2024 Kia EV6 GT,87,81,240,77.4
2024 Kia EV6 GT,89,68,240,77.4
2024 Kia EV6 GT,90,63,240,77.4
2024 Kia EV6 GT,91,56,240,77.4
2024 Kia EV6 GT,92,54,240,77.4
2024 Kia EV6 GT,93,49,240,77.4
2024 Kia EV6 GT,94,46,240,77.4
2024 Kia EV6 GT,95,42,240,77.4
2024 Kia EV6 GT,96,37,240,77.4
2024 Kia EV6 GT,97,29,240,77.4
2024 Kia EV6 GT,98,24,240,77.4
2024 Kia EV6 GT,99,21,240,77.4
2024 Kia EV6 GT,100,16,240,77.4
2025 Hyundai Ioniq 5,1,107,260,84
2025 Hyundai Ioniq 5,3,114,260,84
2025 Hyundai Ioniq 5,5,157,260,84
2025 Hyundai Ioniq 5,6,159,260,84
2025 Hyundai Ioniq 5,8,159,260,84
2025 Hyundai Ioniq 5,9,160,260,84
2025 Hyundai Ioniq 5,10,160,260,84
2025 Hyundai Ioniq 5,12,161,260,84
2025 Hyundai Ioniq 5,13,174,260,84
2025 Hyundai Ioniq 5,15,206,260,84
2025 Hyundai Ioniq 5,16,207,260,84
2025 Hyundai Ioniq 5,17,208,260,84
2025 Hyundai Ioniq 5,19,209,260,84
2025 Hyundai Ioniq 5,20,209,260,84
2025 Hyundai Ioniq 5,21,209,260,84
2025 Hyundai Ioniq 5,23,221,260,84
2025 Hyundai Ioniq 5,24,247,260,84
2025 Hyundai Ioniq 5,25,247,260,84
2025 Hyundai Ioniq 5,26,248,260,84
2025 Hyundai Ioniq 5,28,249,260,84
2025 Hyundai Ioniq 5,29,249,260,84
2025 Hyundai Ioniq 5,30,250,260,84
2025 Hyundai Ioniq 5,31,250,260,84
2025 Hyundai Ioniq 5,33,251,260,84
2025 Hyundai Ioniq 5,34,251,260,84
2025 Hyundai Ioniq 5,35,251,260,84
2025 Hyundai Ioniq 5,36,252,260,84
2025 Hyundai Ioniq 5,38,253,260,84
2025 Hyundai Ioniq 5,39,253,260,84
2025 Hyundai Ioniq 5,40,255,260,84
2025 Hyundai Ioniq 5,42,256,260,84
2025 Hyundai Ioniq 5,43,256,260,84
2025 Hyundai Ioniq 5,44,254,260,84
2025 Hyundai Ioniq 5,46,213,260,84
2025 Hyundai Ioniq 5,47,203,260,84
2025 Hyundai Ioniq 5,48,204,260,84
2025 Hyundai Ioniq 5,50,180,260,84
2025 Hyundai Ioniq 5,51,180,260,84
2025 Hyundai Ioniq 5,53,181,260,84
2025 Hyundai Ioniq 5,54,181,260,84
2025 Hyundai Ioniq 5,55,181,260,84
2025 Hyundai Ioniq 5,57,182,260,84
2025 Hyundai Ioniq 5,58,183,260,84
2025 Hyundai Ioniq 5,60,166,260,84
2025 Hyundai Ioniq 5,61,160,260,84
2025 Hyundai Ioniq 5,63,161,260,84
2025 Hyundai Ioniq 5,64,161,260,84
2025 Hyundai Ioniq 5,66,128,260,84
2025 Hyundai Ioniq 5,68,128,260,84
2025 Hyundai Ioniq 5,69,129,260,84
2025 Hyundai Ioniq 5,71,129,260,84
2025 Hyundai Ioniq 5,73,130,260,84
2025 Hyundai Ioniq 5,75,110,260,84
2025 Hyundai Ioniq 5,77,110,260,84
2025 Hyundai Ioniq 5,79,111,260,84
2025 Hyundai Ioniq 5,81,89,260,84
2025 Hyundai Ioniq 5,0,93,260,84
2025 Hyundai Ioniq 5,2,109,260,84
2025 Hyundai Ioniq 5,4,156,260,84
2025 Hyundai Ioniq 5,7,159,260,84
2025 Hyundai Ioniq 5,11,161,260,84
2025 Hyundai Ioniq 5,14,203,260,84
2025 Hyundai Ioniq 5,18,208,260,84
2025 Hyundai Ioniq 5,22,210,260,84
2025 Hyundai Ioniq 5,27,249,260,84
2025 Hyundai Ioniq 5,32,250,260,84
2025 Hyundai Ioniq 5,37,253,260,84
2025 Hyundai Ioniq 5,41,256,260,84
2025 Hyundai Ioniq 5,45,256,260,84
2025 Hyundai Ioniq 5,49,180,260,84
2025 Hyundai Ioniq 5,52,180,260,84
2025 Hyundai Ioniq 5,56,182,260,84
2025 Hyundai Ioniq 5,59,184,260,84
2025 Hyundai Ioniq 5,62,160,260,84
2025 Hyundai Ioniq 5,65,159,260,84
2025 Hyundai Ioniq 5,67,128,260,84
2025 Hyundai Ioniq 5,70,129,260,84
2025 Hyundai Ioniq 5,72,129,260,84
2025 Hyundai Ioniq 5,74,110,260,84
2025 Hyundai Ioniq 5,76,110,260,84
2025 Hyundai Ioniq 5,78,110,260,84
2025 Hyundai Ioniq 5,80,100,260,84
2025 Hyundai Ioniq 5,82,81,260,84
2025 Hyundai Ioniq 5,83,72,260,84
2025 Hyundai Ioniq 5,84,65,260,84
2025 Hyundai Ioniq 5,85,56,260,84
2025 Hyundai Ioniq 5,86,53,260,84
2025 Hyundai Ioniq 5,87,48,260,84
2025 Hyundai Ioniq 5,88,42,260,84
2025 Hyundai Ioniq 5,89,39,260,84
2025 Hyundai Ioniq 5,90,34,260,84
2025 Hyundai Ioniq 5,91,31,260,84
2025 Hyundai Ioniq 5,92,31,260,84
2025 Hyundai Ioniq 5,93,31,260,84
2025 Hyundai Ioniq 5,94,31,260,84
2025 Hyundai Ioniq 5,95,31,260,84
2025 Hyundai Ioniq 5,96,30,260,84
2025 Hyundai Ioniq 5,97,27,260,84
2025 Hyundai Ioniq 5,98,27,260,84
2025 Hyundai Ioniq 5,99,22,260,84
2025 Hyundai Ioniq 5,100,0,260,84
"2023 Rivian R1S quad motor, large",3,196,220,135
"2023 Rivian R1S quad motor, large",5,198,220,135
"2023 Rivian R1S quad motor, large",7,201,220,135
"2023 Rivian R1S quad motor, large",9,202,220,135
"2023 Rivian R1S quad motor, large",11,202,220,135
"2023 Rivian R1S quad motor, large",13,203,220,135
"2023 Rivian R1S quad motor, large",15,204,220,135
"2023 Rivian R1S quad motor, large",17,205,220,135
"2023 Rivian R1S quad motor, large",19,207,220,135
"2023 Rivian R1S quad motor, large",22,208,220,135
"2023 Rivian R1S quad motor, large",24,209,220,135
"2023 Rivian R1S quad motor, large",26,209,220,135
"2023 Rivian R1S quad motor, large",28,211,220,135
"2023 Rivian R1S quad motor, large",30,212,220,135
"2023 Rivian R1S quad motor, large",32,213,220,135
"2023 Rivian R1S quad motor, large",34,215,220,135
"2023 Rivian R1S quad motor, large",36,216,220,135
"2023 Rivian R1S quad motor, large",38,215,220,135
"2023 Rivian R1S quad motor, large",40,217,220,135
"2023 Rivian R1S quad motor, large",42,218,220,135
"2023 Rivian R1S quad motor, large",44,219,220,135
"2023 Rivian R1S quad motor, large",46,208,220,135
"2023 Rivian R1S quad motor, large",48,197,220,135
"2023 Rivian R1S quad motor, large",50,176,220,135
"2023 Rivian R1S quad motor, large",52,179,220,135
"2023 Rivian R1S quad motor, large",54,176,220,135
"2023 Rivian R1S quad motor, large",56,176,220,135
"2023 Rivian R1S quad motor, large",58,167,220,135
"2023 Rivian R1S quad motor, large",60,147,220,135
"2023 Rivian R1S quad motor, large",63,134,220,135
"2023 Rivian R1S quad motor, large",65,120,220,135
"2023 Rivian R1S quad motor, large",100,0,220,135
"2023 Rivian R1S quad motor, large",1,123,220,135
"2023 Rivian R1S quad motor, large",1,193,220,135
"2023 Rivian R1S quad motor, large",2,193,220,135
"2023 Rivian R1S quad motor, large",4,197,220,135
"2023 Rivian R1S quad motor, large",6,199,220,135
"2023 Rivian R1S quad motor, large",8,201,220,135
"2023 Rivian R1S quad motor, large",10,202,220,135
"2023 Rivian R1S quad motor, large",12,202,220,135
"2023 Rivian R1S quad motor, large",14,203,220,135
"2023 Rivian R1S quad motor, large",16,205,220,135
"2023 Rivian R1S quad motor, large",18,206,220,135
"2023 Rivian R1S quad motor, large",20,207,220,135
"2023 Rivian R1S quad motor, large",21,208,220,135
"2023 Rivian R1S quad motor, large",23,208,220,135
"2023 Rivian R1S quad motor, large",25,209,220,135
"2023 Rivian R1S quad motor, large",27,210,220,135
"2023 Rivian R1S quad motor, large",29,212,220,135
"2023 Rivian R1S quad motor, large",31,212,220,135
"2023 Rivian R1S quad motor, large",33,214,220,135
"2023 Rivian R1S quad motor, large",35,215,220,135
"2023 Rivian R1S quad motor, large",37,215,220,135
"2023 Rivian R1S quad motor, large",39,217,220,135
"2023 Rivian R1S quad motor, large",41,218,220,135
"2023 Rivian R1S quad motor, large",43,219,220,135
"2023 Rivian R1S quad motor, large",45,212,220,135
"2023 Rivian R1S quad motor, large",47,202,220,135
"2023 Rivian R1S quad motor, large",49,190,220,135
"2023 Rivian R1S quad motor, large",51,176,220,135
"2023 Rivian R1S quad motor, large",53,178,220,135
"2023 Rivian R1S quad motor, large",55,176,220,135
"2023 Rivian R1S quad motor, large",57,175,220,135
"2023 Rivian R1S quad motor, large",59,162,220,135
"2023 Rivian R1S quad motor, large",61,148,220,135
"2023 Rivian R1S quad motor, large",62,135,220,135
"2023 Rivian R1S quad motor, large",64,121,220,135
"2023 Rivian R1S quad motor, large",66,119,220,135
"2023 Rivian R1S quad motor, large",67,119,220,135
"2023 Rivian R1S quad motor, large",68,113,220,135
"2023 Rivian R1S quad motor, large",69,80,220,135
"2023 Rivian R1S quad motor, large",70,82,220,135
"2023 Rivian R1S quad motor, large",71,81,220,135
"2023 Rivian R1S quad motor, large",72,82,220,135
"2023 Rivian R1S quad motor, large",73,82,220,135
"2023 Rivian R1S quad motor, large",74,82,220,135
"2023 Rivian R1S quad motor, large",75,82,220,135
"2023 Rivian R1S quad motor, large",76,81,220,135
"2023 Rivian R1S quad motor, large",77,76,220,135
"2023 Rivian R1S quad motor, large",78,53,220,135
"2023 Rivian R1S quad motor, large",80,52,220,135
"2023 Rivian R1S quad motor, large",81,54,220,135
"2023 Rivian R1S quad motor, large",82,54,220,135
"2023 Rivian R1S quad motor, large",83,54,220,135
"2023 Rivian R1S quad motor, large",84,52,220,135
"2023 Rivian R1S quad motor, large",85,49,220,135
"2023 Rivian R1S quad motor, large",86,46,220,135
"2023 Rivian R1S quad motor, large",87,43,220,135
"2023 Rivian R1S quad motor, large",88,41,220,135
"2023 Rivian R1S quad motor, large",89,39,220,135
"2023 Rivian R1S quad motor, large",90,37,220,135
"2023 Rivian R1S quad motor, large",91,35,220,135
"2023 Rivian R1S quad motor, large",92,32,220,135
"2023 Rivian R1S quad motor, large",93,29,220,135
"2023 Rivian R1S quad motor, large",94,25,220,135
"2023 Rivian R1S quad motor, large",95,22,220,135
"2023 Rivian R1S quad motor, large",96,18,220,135
"2023 Rivian R1S quad motor, large",97,14,220,135
"2023 Rivian R1S quad motor, large",98,19,220,135
"2023 Rivian R1S quad motor, large",99,15,220,135
2025 Lucid Air Grand Touring,1,262,335,117
2025 Lucid Air Grand Touring,2,275,335,117
2025 Lucid Air Grand Touring,4,292,335,117
2025 Lucid Air Grand Touring,5,294,335,117
2025 Lucid Air Grand Touring,6,297,335,117
2025 Lucid Air Grand Touring,8,317,335,117
2025 Lucid Air Grand Touring,9,312,335,117
2025 Lucid Air Grand Touring,10,314,335,117
2025 Lucid Air Grand Touring,12,317,335,117
2025 Lucid Air Grand Touring,13,317,335,117
2025 Lucid Air Grand Touring,14,326,335,117
2025 Lucid Air Grand Touring,16,327,335,117
2025 Lucid Air Grand Touring,17,325,335,117
2025 Lucid Air Grand Touring,18,320,335,117
2025 Lucid Air Grand Touring,20,312,335,117
2025 Lucid Air Grand Touring,21,307,335,117
2025 Lucid Air Grand Touring,22,302,335,117
2025 Lucid Air Grand Touring,24,291,335,117
2025 Lucid Air Grand Touring,25,291,335,117
2025 Lucid Air Grand Touring,26,290,335,117
2025 Lucid Air Grand Touring,28,290,335,117
2025 Lucid Air Grand Touring,29,291,335,117
2025 Lucid Air Grand Touring,31,270,335,117
2025 Lucid Air Grand Touring,32,258,335,117
2025 Lucid Air Grand Touring,34,247,335,117
2025 Lucid Air Grand Touring,35,243,335,117
2025 Lucid Air Grand Touring,36,240,335,117
2025 Lucid Air Grand Touring,38,231,335,117
2025 Lucid Air Grand Touring,39,224,335,117
2025 Lucid Air Grand Touring,41,216,335,117
2025 Lucid Air Grand Touring,42,213,335,117
2025 Lucid Air Grand Touring,44,205,335,117
2025 Lucid Air Grand Touring,45,201,335,117
2025 Lucid Air Grand Touring,47,191,335,117
2025 Lucid Air Grand Touring,49,155,335,117
2025 Lucid Air Grand Touring,51,154,335,117
2025 Lucid Air Grand Touring,53,159,335,117
2025 Lucid Air Grand Touring,55,159,335,117
2025 Lucid Air Grand Touring,57,159,335,117
2025 Lucid Air Grand Touring,60,159,335,117
2025 Lucid Air Grand Touring,62,159,335,117
2025 Lucid Air Grand Touring,64,159,335,117
2025 Lucid Air Grand Touring,66,160,335,117
2025 Lucid Air Grand Touring,68,163,335,117
2025 Lucid Air Grand Touring,70,158,335,117
2025 Lucid Air Grand Touring,72,159,335,117
2025 Lucid Air Grand Touring,74,156,335,117
2025 Lucid Air Grand Touring,76,133,335,117
2025 Lucid Air Grand Touring,79,140,335,117
2025 Lucid Air Grand Touring,0,248,335,117
2025 Lucid Air Grand Touring,3,285,335,117
2025 Lucid Air Grand Touring,7,307,335,117
2025 Lucid Air Grand Touring,11,316,335,117
2025 Lucid Air Grand Touring,15,333,335,117
2025 Lucid Air Grand Touring,19,316,335,117
2025 Lucid Air Grand Touring,23,296,335,117
2025 Lucid Air Grand Touring,27,290,335,117
2025 Lucid Air Grand Touring,30,285,335,117
2025 Lucid Air Grand Touring,33,252,335,117
2025 Lucid Air Grand Touring,37,235,335,117
2025 Lucid Air Grand Touring,40,220,335,117
2025 Lucid Air Grand Touring,43,209,335,117
2025 Lucid Air Grand Touring,46,197,335,117
2025 Lucid Air Grand Touring,48,169,335,117
2025 Lucid Air Grand Touring,50,155,335,117
2025 Lucid Air Grand Touring,52,159,335,117
2025 Lucid Air Grand Touring,54,159,335,117
2025 Lucid Air Grand Touring,56,159,335,117
2025 Lucid Air Grand Touring,58,159,335,117
2025 Lucid Air Grand Touring,59,159,335,117
2025 Lucid Air Grand Touring,61,159,335,117
2025 Lucid Air Grand Touring,63,159,335,117
2025 Lucid Air Grand Touring,65,159,335,117
2025 Lucid Air Grand Touring,67,162,335,117
2025 Lucid Air Grand Touring,69,157,335,117
2025 Lucid Air Grand Touring,71,160,335,117
2025 Lucid Air Grand Touring,73,160,335,117
2025 Lucid Air Grand Touring,75,145,335,117
2025 Lucid Air Grand Touring,77,134,335,117
2025 Lucid Air Grand Touring,78,136,335,117
2025 Lucid Air Grand Touring,80,127,335,117
2025 Lucid Air Grand Touring,81,126,335,117
2025 Lucid Air Grand Touring,82,118,335,117
2025 Lucid Air Grand Touring,83,83,335,117
2025 Lucid Air Grand Touring,84,82,335,117
2025 Lucid Air Grand Touring,85,82,335,117
2025 Lucid Air Grand Touring,86,80,335,117
2025 Lucid Air Grand Touring,87,77,335,117
2025 Lucid Air Grand Touring,88,72,335,117
2025 Lucid Air Grand Touring,89,67,335,117
2025 Lucid Air Grand Touring,90,62,335,117
2025 Lucid Air Grand Touring,91,56,335,117
2025 Lucid Air Grand Touring,92,51,335,117
2025 Lucid Air Grand Touring,93,46,335,117
2025 Lucid Air Grand Touring,94,40,335,117
2025 Lucid Air Grand Touring,95,34,335,117
2025 Lucid Air Grand Touring,96,29,335,117
2025 Lucid Air Grand Touring,97,21,335,117
2025 Lucid Air Grand Touring,98,17,335,117
2025 Lucid Air Grand Touring,99,9,335,117
2025 Lucid Air Grand Touring,100,4,335,117
2025 Lucid Air Grand Touring,100,0,335,117
"2023 Rivian R1T dual motor, large",3,196,220,135
"2023 Rivian R1T dual motor, large",5,198,220,135
"2023 Rivian R1T dual motor, large",7,201,220,135
"2023 Rivian R1T dual motor, large",9,202,220,135
"2023 Rivian R1T dual motor, large",11,202,220,135
"2023 Rivian R1T dual motor, large",13,203,220,135
"2023 Rivian R1T dual motor, large",15,204,220,135
"2023 Rivian R1T dual motor, large",17,205,220,135
"2023 Rivian R1T dual motor, large",19,207,220,135
"2023 Rivian R1T dual motor, large",22,208,220,135
"2023 Rivian R1T dual motor, large",24,209,220,135
"2023 Rivian R1T dual motor, large",26,209,220,135
"2023 Rivian R1T dual motor, large",28,211,220,135
"2023 Rivian R1T dual motor, large",30,212,220,135
"2023 Rivian R1T dual motor, large",32,213,220,135
"2023 Rivian R1T dual motor, large",34,215,220,135
"2023 Rivian R1T dual motor, large",36,216,220,135
"2023 Rivian R1T dual motor, large",38,215,220,135
"2023 Rivian R1T dual motor, large",40,217,220,135
"2023 Rivian R1T dual motor, large",42,218,220,135
"2023 Rivian R1T dual motor, large",44,219,220,135
"2023 Rivian R1T dual motor, large",46,208,220,135
"2023 Rivian R1T dual motor, large",48,197,220,135
"2023 Rivian R1T dual motor, large",50,176,220,135
"2023 Rivian R1T dual motor, large",52,179,220,135
"2023 Rivian R1T dual motor, large",54,176,220,135
"2023 Rivian R1T dual motor, large",56,176,220,135
"2023 Rivian R1T dual motor, large",58,167,220,135
"2023 Rivian R1T dual motor, large",60,147,220,135
"2023 Rivian R1T dual motor, large",63,134,220,135
"2023 Rivian R1T dual motor, large",65,120,220,135
"2023 Rivian R1T dual motor, large",100,0,220,135
"2023 Rivian R1T dual motor, large",1,123,220,135
"2023 Rivian R1T dual motor, large",1,193,220,135
"2023 Rivian R1T dual motor, large",2,193,220,135
"2023 Rivian R1T dual motor, large",4,197,220,135
"2023 Rivian R1T dual motor, large",6,199,220,135
"2023 Rivian R1T dual motor, large",8,201,220,135
"2023 Rivian R1T dual motor, large",10,202,220,135
"2023 Rivian R1T dual motor, large",12,202,220,135
"2023 Rivian R1T dual motor, large",14,203,220,135
"2023 Rivian R1T dual motor, large",16,205,220,135
"2023 Rivian R1T dual motor, large",18,206,220,135
"2023 Rivian R1T dual motor, large",20,207,220,135
"2023 Rivian R1T dual motor, large",21,208,220,135
"2023 Rivian R1T dual motor, large",23,208,220,135
"2023 Rivian R1T dual motor, large",25,209,220,135
"2023 Rivian R1T dual motor, large",27,210,220,135
"2023 Rivian R1T dual motor, large",29,212,220,135
"2023 Rivian R1T dual motor, large",31,212,220,135
"2023 Rivian R1T dual motor, large",33,214,220,135
"2023 Rivian R1T dual motor, large",35,215,220,135
"2023 Rivian R1T dual motor, large",37,215,220,135
"2023 Rivian R1T dual motor, large",39,217,220,135
"2023 Rivian R1T dual motor, large",41,218,220,135
"2023 Rivian R1T dual motor, large",43,219,220,135
"2023 Rivian R1T dual motor, large",45,212,220,135
"2023 Rivian R1T dual motor, large",47,202,220,135
"2023 Rivian R1T dual motor, large",49,190,220,135
"2023 Rivian R1T dual motor, large",51,176,220,135
"2023 Rivian R1T dual motor, large",53,178,220,135
"2023 Rivian R1T dual motor, large",55,176,220,135
"2023 Rivian R1T dual motor, large",57,175,220,135
"2023 Rivian R1T dual motor, large",59,162,220,135
"2023 Rivian R1T dual motor, large",61,148,220,135
"2023 Rivian R1T dual motor, large",62,135,220,135
"2023 Rivian R1T dual motor, large",64,121,220,135
"2023 Rivian R1T dual motor, large",66,119,220,135
"2023 Rivian R1T dual motor, large",67,119,220,135
"2023 Rivian R1T dual motor, large",68,113,220,135
"2023 Rivian R1T dual motor, large",69,80,220,135
"2023 Rivian R1T dual motor, large",70,82,220,135
"2023 Rivian R1T dual motor, large",71,81,220,135
"2023 Rivian R1T dual motor, large",72,82,220,135
"2023 Rivian R1T dual motor, large",73,82,220,135
"2023 Rivian R1T dual motor, large",74,82,220,135
"2023 Rivian R1T dual motor, large",75,82,220,135
"2023 Rivian R1T dual motor, large",76,81,220,135
"2023 Rivian R1T dual motor, large",77,76,220,135
"2023 Rivian R1T dual motor, large",78,53,220,135
"2023 Rivian R1T dual motor, large",80,52,220,135
"2023 Rivian R1T dual motor, large",81,54,220,135
"2023 Rivian R1T dual motor, large",82,54,220,135
"2023 Rivian R1T dual motor, large",83,54,220,135
"2023 Rivian R1T dual motor, large",84,52,220,135
"2023 Rivian R1T dual motor, large",85,49,220,135
"2023 Rivian R1T dual motor, large",86,46,220,135
"2023 Rivian R1T dual motor, large",87,43,220,135
"2023 Rivian R1T dual motor, large",88,41,220,135
"2023 Rivian R1T dual motor, large",89,39,220,135
"2023 Rivian R1T dual motor, large",90,37,220,135
"2023 Rivian R1T dual motor, large",91,35,220,135
"2023 Rivian R1T dual motor, large",92,32,220,135
"2023 Rivian R1T dual motor, large",93,29,220,135
"2023 Rivian R1T dual motor, large",94,25,220,135
"2023 Rivian R1T dual motor, large",95,22,220,135
"2023 Rivian R1T dual motor, large",96,18,220,135
"2023 Rivian R1T dual motor, large",97,14,220,135
"2023 Rivian R1T dual motor, large",98,19,220,135
"2023 Rivian R1T dual motor, large",99,15,220,135
2024 Tesla Cybertruck Cyberbeast,100,7,255,122
