"Scenario_14_(0,0,4): MCU1(O1:ON, O2:ON); MCU2(O1:ON, O2:ON); MCU3(O1:ON, O2:ON); MCU4(O1:ON, O2:ON)"
Step,Time,Event,Outputs Ops,Relays Ops,M1.O1,M1.O2,M1.R1,M1.R2,M1.R3,M1.R4,M1.EV1 Available Power,M1.EV1 Max Require Power,M1.EV1 SOC,M1.EV2 Available Power,M1.EV2 Max Require Power,M1.EV2 SOC,M2.O1,M2.O2,M2.R1,M2.R2,M2.R3,M2.R4,M2.EV1 Available Power,M2.EV1 Max Require Power,M2.EV1 SOC,M2.EV2 Available Power,M2.EV2 Max Require Power,M2.EV2 SOC,M3.O1,M3.O2,M3.R1,M3.R2,M3.R3,M3.R4,M3.EV1 Available Power,M3.EV1 Max Require Power,M3.EV1 SOC,M3.EV2 Available Power,M3.EV2 Max Require Power,M3.EV2 SOC,M4.O1,M4.O2,M4.R1,M4.R2,M4.R3,M4.R4,M4.EV1 Available Power,M4.EV1 Max Require Power,M4.EV1 SOC,M4.EV2 Available Power,M4.EV2 Max Require Power,M4.EV2 SOC
1727,T1727: 28:47,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.2%,125kW,91kW,67.2%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.2%,125kW,91kW,67.2%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.2%,125kW,91kW,67.2%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.2%,125kW,91kW,67.2%
1728,T1728: 28:48,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.3%,125kW,91kW,67.3%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.3%,125kW,91kW,67.3%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.3%,125kW,91kW,67.3%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.3%,125kW,91kW,67.3%
1729,T1729: 28:49,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.3%,125kW,91kW,67.3%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.3%,125kW,91kW,67.3%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.3%,125kW,91kW,67.3%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.3%,125kW,91kW,67.3%
1730,T1730: 28:50,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.3%,125kW,91kW,67.3%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.3%,125kW,91kW,67.3%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.3%,125kW,91kW,67.3%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.3%,125kW,91kW,67.3%
1731,T1731: 28:51,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.3%,125kW,91kW,67.3%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.3%,125kW,91kW,67.3%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.3%,125kW,91kW,67.3%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.3%,125kW,91kW,67.3%
1732,T1732: 28:52,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.3%,125kW,91kW,67.3%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.3%,125kW,91kW,67.3%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.3%,125kW,91kW,67.3%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.3%,125kW,91kW,67.3%
1733,T1733: 28:53,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.4%,125kW,91kW,67.4%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.4%,125kW,91kW,67.4%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.4%,125kW,91kW,67.4%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.4%,125kW,91kW,67.4%
1734,T1734: 28:54,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.4%,125kW,91kW,67.4%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.4%,125kW,91kW,67.4%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.4%,125kW,91kW,67.4%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.4%,125kW,91kW,67.4%
1735,T1735: 28:55,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.4%,125kW,91kW,67.4%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.4%,125kW,91kW,67.4%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.4%,125kW,91kW,67.4%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.4%,125kW,91kW,67.4%
1736,T1736: 28:56,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.4%,125kW,91kW,67.4%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.4%,125kW,91kW,67.4%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.4%,125kW,91kW,67.4%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.4%,125kW,91kW,67.4%
1737,T1737: 28:57,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.4%,125kW,91kW,67.4%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.4%,125kW,91kW,67.4%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.4%,125kW,91kW,67.4%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.4%,125kW,91kW,67.4%
1738,T1738: 28:58,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.5%,125kW,91kW,67.5%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.5%,125kW,91kW,67.5%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.5%,125kW,91kW,67.5%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.5%,125kW,91kW,67.5%
1739,T1739: 28:59,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.5%,125kW,91kW,67.5%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.5%,125kW,91kW,67.5%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.5%,125kW,91kW,67.5%,ON,ON,OFF,ON,OFF,ON,125kW,91kW,67.5%,125kW,91kW,67.5%
1740,T1740: 29:00,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.5%,125kW,90kW,67.5%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.5%,125kW,90kW,67.5%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.5%,125kW,90kW,67.5%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.5%,125kW,90kW,67.5%
1741,T1741: 29:01,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.5%,125kW,90kW,67.5%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.5%,125kW,90kW,67.5%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.5%,125kW,90kW,67.5%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.5%,125kW,90kW,67.5%
1742,T1742: 29:02,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.6%,125kW,90kW,67.6%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.6%,125kW,90kW,67.6%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.6%,125kW,90kW,67.6%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.6%,125kW,90kW,67.6%
1743,T1743: 29:03,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.6%,125kW,90kW,67.6%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.6%,125kW,90kW,67.6%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.6%,125kW,90kW,67.6%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.6%,125kW,90kW,67.6%
1744,T1744: 29:04,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.6%,125kW,90kW,67.6%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.6%,125kW,90kW,67.6%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.6%,125kW,90kW,67.6%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.6%,125kW,90kW,67.6%
1745,T1745: 29:05,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.6%,125kW,90kW,67.6%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.6%,125kW,90kW,67.6%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.6%,125kW,90kW,67.6%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.6%,125kW,90kW,67.6%
1746,T1746: 29:06,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.6%,125kW,90kW,67.6%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.6%,125kW,90kW,67.6%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.6%,125kW,90kW,67.6%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.6%,125kW,90kW,67.6%
1747,T1747: 29:07,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.7%,125kW,90kW,67.7%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.7%,125kW,90kW,67.7%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.7%,125kW,90kW,67.7%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.7%,125kW,90kW,67.7%
1748,T1748: 29:08,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.7%,125kW,90kW,67.7%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.7%,125kW,90kW,67.7%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.7%,125kW,90kW,67.7%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.7%,125kW,90kW,67.7%
1749,T1749: 29:09,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.7%,125kW,90kW,67.7%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.7%,125kW,90kW,67.7%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.7%,125kW,90kW,67.7%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.7%,125kW,90kW,67.7%
1750,T1750: 29:10,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.7%,125kW,90kW,67.7%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.7%,125kW,90kW,67.7%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.7%,125kW,90kW,67.7%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.7%,125kW,90kW,67.7%
1751,T1751: 29:11,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.7%,125kW,90kW,67.7%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.7%,125kW,90kW,67.7%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.7%,125kW,90kW,67.7%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.7%,125kW,90kW,67.7%
1752,T1752: 29:12,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.8%,125kW,90kW,67.8%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.8%,125kW,90kW,67.8%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.8%,125kW,90kW,67.8%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.8%,125kW,90kW,67.8%
1753,T1753: 29:13,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.8%,125kW,90kW,67.8%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.8%,125kW,90kW,67.8%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.8%,125kW,90kW,67.8%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.8%,125kW,90kW,67.8%
1754,T1754: 29:14,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.8%,125kW,90kW,67.8%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.8%,125kW,90kW,67.8%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.8%,125kW,90kW,67.8%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.8%,125kW,90kW,67.8%
1755,T1755: 29:15,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.8%,125kW,90kW,67.8%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.8%,125kW,90kW,67.8%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.8%,125kW,90kW,67.8%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.8%,125kW,90kW,67.8%
1756,T1756: 29:16,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.8%,125kW,90kW,67.8%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.8%,125kW,90kW,67.8%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.8%,125kW,90kW,67.8%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.8%,125kW,90kW,67.8%
1757,T1757: 29:17,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.9%,125kW,90kW,67.9%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.9%,125kW,90kW,67.9%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.9%,125kW,90kW,67.9%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.9%,125kW,90kW,67.9%
1758,T1758: 29:18,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.9%,125kW,90kW,67.9%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.9%,125kW,90kW,67.9%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.9%,125kW,90kW,67.9%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.9%,125kW,90kW,67.9%
1759,T1759: 29:19,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.9%,125kW,90kW,67.9%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.9%,125kW,90kW,67.9%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.9%,125kW,90kW,67.9%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.9%,125kW,90kW,67.9%
1760,T1760: 29:20,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.9%,125kW,90kW,67.9%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.9%,125kW,90kW,67.9%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.9%,125kW,90kW,67.9%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.9%,125kW,90kW,67.9%
1761,T1761: 29:21,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.9%,125kW,90kW,67.9%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.9%,125kW,90kW,67.9%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.9%,125kW,90kW,67.9%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,67.9%,125kW,90kW,67.9%
1762,T1762: 29:22,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.0%,125kW,90kW,68.0%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.0%,125kW,90kW,68.0%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.0%,125kW,90kW,68.0%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.0%,125kW,90kW,68.0%
1763,T1763: 29:23,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.0%,125kW,90kW,68.0%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.0%,125kW,90kW,68.0%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.0%,125kW,90kW,68.0%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.0%,125kW,90kW,68.0%
1764,T1764: 29:24,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.0%,125kW,90kW,68.0%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.0%,125kW,90kW,68.0%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.0%,125kW,90kW,68.0%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.0%,125kW,90kW,68.0%
1765,T1765: 29:25,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.0%,125kW,90kW,68.0%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.0%,125kW,90kW,68.0%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.0%,125kW,90kW,68.0%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.0%,125kW,90kW,68.0%
1766,T1766: 29:26,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.0%,125kW,90kW,68.0%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.0%,125kW,90kW,68.0%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.0%,125kW,90kW,68.0%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.0%,125kW,90kW,68.0%
1767,T1767: 29:27,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.1%,125kW,90kW,68.1%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.1%,125kW,90kW,68.1%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.1%,125kW,90kW,68.1%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.1%,125kW,90kW,68.1%
1768,T1768: 29:28,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.1%,125kW,90kW,68.1%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.1%,125kW,90kW,68.1%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.1%,125kW,90kW,68.1%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.1%,125kW,90kW,68.1%
1769,T1769: 29:29,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.1%,125kW,90kW,68.1%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.1%,125kW,90kW,68.1%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.1%,125kW,90kW,68.1%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.1%,125kW,90kW,68.1%
1770,T1770: 29:30,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.1%,125kW,90kW,68.1%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.1%,125kW,90kW,68.1%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.1%,125kW,90kW,68.1%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.1%,125kW,90kW,68.1%
1771,T1771: 29:31,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.1%,125kW,90kW,68.1%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.1%,125kW,90kW,68.1%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.1%,125kW,90kW,68.1%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.1%,125kW,90kW,68.1%
1772,T1772: 29:32,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.2%,125kW,90kW,68.2%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.2%,125kW,90kW,68.2%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.2%,125kW,90kW,68.2%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.2%,125kW,90kW,68.2%
1773,T1773: 29:33,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.2%,125kW,90kW,68.2%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.2%,125kW,90kW,68.2%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.2%,125kW,90kW,68.2%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.2%,125kW,90kW,68.2%
1774,T1774: 29:34,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.2%,125kW,90kW,68.2%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.2%,125kW,90kW,68.2%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.2%,125kW,90kW,68.2%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.2%,125kW,90kW,68.2%
1775,T1775: 29:35,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.2%,125kW,90kW,68.2%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.2%,125kW,90kW,68.2%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.2%,125kW,90kW,68.2%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.2%,125kW,90kW,68.2%
1776,T1776: 29:36,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.2%,125kW,90kW,68.2%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.2%,125kW,90kW,68.2%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.2%,125kW,90kW,68.2%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.2%,125kW,90kW,68.2%
1777,T1777: 29:37,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.3%,125kW,90kW,68.3%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.3%,125kW,90kW,68.3%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.3%,125kW,90kW,68.3%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.3%,125kW,90kW,68.3%
1778,T1778: 29:38,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.3%,125kW,90kW,68.3%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.3%,125kW,90kW,68.3%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.3%,125kW,90kW,68.3%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.3%,125kW,90kW,68.3%
1779,T1779: 29:39,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.3%,125kW,90kW,68.3%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.3%,125kW,90kW,68.3%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.3%,125kW,90kW,68.3%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.3%,125kW,90kW,68.3%
1780,T1780: 29:40,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.3%,125kW,90kW,68.3%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.3%,125kW,90kW,68.3%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.3%,125kW,90kW,68.3%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.3%,125kW,90kW,68.3%
1781,T1781: 29:41,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.4%,125kW,90kW,68.4%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.4%,125kW,90kW,68.4%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.4%,125kW,90kW,68.4%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.4%,125kW,90kW,68.4%
1782,T1782: 29:42,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.4%,125kW,90kW,68.4%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.4%,125kW,90kW,68.4%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.4%,125kW,90kW,68.4%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.4%,125kW,90kW,68.4%
1783,T1783: 29:43,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.4%,125kW,90kW,68.4%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.4%,125kW,90kW,68.4%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.4%,125kW,90kW,68.4%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.4%,125kW,90kW,68.4%
1784,T1784: 29:44,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.4%,125kW,90kW,68.4%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.4%,125kW,90kW,68.4%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.4%,125kW,90kW,68.4%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.4%,125kW,90kW,68.4%
1785,T1785: 29:45,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.4%,125kW,90kW,68.4%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.4%,125kW,90kW,68.4%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.4%,125kW,90kW,68.4%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.4%,125kW,90kW,68.4%
1786,T1786: 29:46,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.5%,125kW,90kW,68.5%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.5%,125kW,90kW,68.5%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.5%,125kW,90kW,68.5%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.5%,125kW,90kW,68.5%
1787,T1787: 29:47,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.5%,125kW,90kW,68.5%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.5%,125kW,90kW,68.5%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.5%,125kW,90kW,68.5%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.5%,125kW,90kW,68.5%
1788,T1788: 29:48,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.5%,125kW,90kW,68.5%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.5%,125kW,90kW,68.5%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.5%,125kW,90kW,68.5%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.5%,125kW,90kW,68.5%
1789,T1789: 29:49,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.5%,125kW,90kW,68.5%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.5%,125kW,90kW,68.5%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.5%,125kW,90kW,68.5%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.5%,125kW,90kW,68.5%
1790,T1790: 29:50,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.5%,125kW,90kW,68.5%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.5%,125kW,90kW,68.5%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.5%,125kW,90kW,68.5%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.5%,125kW,90kW,68.5%
1791,T1791: 29:51,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.6%,125kW,90kW,68.6%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.6%,125kW,90kW,68.6%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.6%,125kW,90kW,68.6%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.6%,125kW,90kW,68.6%
1792,T1792: 29:52,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.6%,125kW,90kW,68.6%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.6%,125kW,90kW,68.6%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.6%,125kW,90kW,68.6%,ON,ON,OFF,ON,OFF,ON,125kW,90kW,68.6%,125kW,90kW,68.6%
